datetime,open_price,high_price,low_price,close_price,volume,buy_volume,transactions,buy_transactions,long_short_ratio,long_liquidation,short_liquidation,open_predicted_funding_rate,high_predicted_funding_rate,low_predicted_funding_rate,close_predicted_funding_rate,open_funding_rate,high_funding_rate,low_funding_rate,close_funding_rate,open_open_interest,high_open_interest,low_open_interest,close_open_interest,volume_delta,cumulative_volume_delta,transaction_delta,cumulative_transaction_delta,liquidation_delta,cumulative_liquidation_delta
2023-07-29,29300.0,29397.9,29237.5,29339.1,87045.45499999261,44062.993999990205,313438,166065.0,1.505,4.681,7.878000000000002,0.01,0.01,0.004006,0.008175,0.01,0.01,0.004567,0.00753,107973.426,110231.864,107584.426,108184.735,1080.5329999878013,-1108787.216640811,18692.0,-269621.0,-3.197000000000002,216077.77500000538
2023-07-30,29339.1,29442.5,29006.0,29271.1,169901.2289999979,83278.73299999622,460556,225723.0,1.5562,41.939,20.986000000000008,0.008151,0.009174,0.001002,0.002369,0.008151,0.008151,0.004357,0.004357,108197.026,109495.011,105742.248,106297.752,-3343.7630000054487,-1112130.9796408163,-9110.0,-278731.0,20.952999999999992,216098.7280000054
2023-07-31,29271.2,29525.8,29100.0,29220.8,230371.68399999008,115571.67999998813,605167,310160.0,1.6392,35.20900000000002,24.56700000000002,0.002369,0.01,0.002369,0.006286,0.002369,0.008239,0.002369,0.008239,106301.217,110529.008,104695.99,108881.563,771.6759999861824,-1111359.30364083,15153.0,-263578.0,10.641999999999996,216109.37000000538
2023-08-01,29220.8,29735.0,28550.0,29701.2,442328.3409999925,221882.27399998912,987917,505928.0,1.8466,56.54299999999997,195.32500000000005,0.0063,0.01,0.002776,0.01,0.0063,0.01,0.0063,0.01,108888.434,112356.136,105849.926,108737.34,1436.206999985734,-1109923.0966408444,23939.0,-239639.0,-138.78200000000007,215970.58800000537
2023-08-02,29701.2,30059.9,28906.3,29170.1,491725.4559999887,238648.68599998998,1125359,560812.0,1.694,115.59100000000001,87.50900000000009,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,109064.962,114616.048,109064.962,112350.923,-14428.084000008763,-1124351.180640853,-3735.0,-243374.0,28.081999999999923,215998.67000000537
2023-08-03,29170.2,29440.0,28955.4,29180.2,251916.72099999248,123425.04199999553,655547,330998.0,1.9994,40.97700000000002,51.11499999999998,0.01,0.01,0.005989,0.008118,0.01,0.01,0.01,0.01,112339.404,114523.334,111572.311,111572.311,-5066.637000001414,-1129417.8176408545,6449.0,-236925.0,-10.137999999999963,215988.53200000536
2023-08-04,29180.1,29323.8,28780.0,29101.1,229393.57399999202,111252.6219999971,589412,299406.0,1.8935,55.77300000000001,16.477999999999998,0.008116,0.01,0.003346,0.004181,0.008116,0.01,0.008116,0.01,111503.511,114878.088,110647.178,114692.265,-6888.329999997804,-1136306.1476408523,9400.0,-227525.0,39.295000000000016,216027.82700000537
2023-08-05,29101.1,29145.0,28960.0,29057.7,82508.31199999421,40766.76199999376,339310,167892.0,2.1776,20.45300000000001,8.883,0.004181,0.01,0.003842,0.01,0.004181,0.01,0.004181,0.01,114697.838,114911.503,112600.771,112647.226,-974.7880000066943,-1137280.935640859,-3526.0,-231051.0,11.570000000000011,216039.39700000538
2023-08-06,29057.7,29199.0,28978.5,29075.9,103077.43999999325,51455.484999994376,366147,178781.0,2.1676,14.488,15.313000000000002,0.01,0.01,0.008381,0.01,0.01,0.01,0.01,0.01,112646.48,112649.978,110301.745,111134.656,-166.4700000044977,-1137447.4056408633,-8585.0,-239636.0,-0.8250000000000028,216038.57200000537
2023-08-07,29075.9,29274.5,28682.3,29202.7,297053.0299999989,148474.98799999218,742489,365228.0,2.1338,90.62900000000002,57.35399999999999,0.01,0.01,0.007273,0.01,0.01,0.01,0.007669,0.01,111148.668,114773.775,110372.486,111607.402,-103.05400001455564,-1137550.4596408778,-12033.0,-251669.0,33.27500000000003,216071.84700000536
2023-08-08,29202.6,30250.0,29132.4,29759.0,459080.0419999986,240153.78299999566,1039189,513791.0,2.0111,36.495,239.41099999999992,0.01,0.01,0.00076,0.008084,0.01,0.01,0.005944,0.005944,111604.476,125788.023,110348.79,124074.784,21227.5239999927,-1116322.935640885,-11607.0,-263276.0,-202.9159999999999,215868.93100000537
2023-08-09,29758.9,30149.7,29362.0,29572.8,361934.8759999921,178515.55999998856,830582,407930.0,1.0338,73.09499999999998,36.88400000000003,0.00811,0.01,0.005237,0.01,0.00811,0.009527,0.00811,0.008877,124104.198,128427.998,117524.498,117868.514,-4903.756000014953,-1121226.6916409,-14722.0,-277998.0,36.210999999999956,215905.14200000538
2023-08-10,29572.9,29729.8,29303.7,29443.7,234497.46499998585,115218.99799999864,601373,298466.0,1.4004,29.55699999999999,17.528000000000002,0.01,0.01,0.005394,0.01,0.01,0.01,0.008277,0.008277,117868.06,119601.278,117581.233,118605.371,-4059.468999988574,-1125286.1606408886,-4441.0,-282439.0,12.02899999999999,215917.1710000054
2023-08-11,29443.7,29565.1,29220.0,29415.5,178991.87299997848,88378.66400000134,424379,214104.0,1.6434,19.893,9.892,0.01,0.01,0.006434,0.01,0.01,0.01,0.007123,0.007123,118605.106,119998.901,117733.228,118242.329,-2234.5449999757984,-1127520.7056408643,3829.0,-278610.0,10.001000000000001,215927.17200000538
2023-08-12,29415.5,29470.0,29360.0,29420.7,51595.417999987214,25997.129000006385,212616,113320.0,1.8241,1.7149999999999994,11.025,0.01,0.01,0.007121,0.01,0.01,0.01,0.009305,0.009305,118240.822,118251.363,117154.219,117195.555,398.84000002555695,-1127121.8656408389,14024.0,-264586.0,-9.31,215917.86200000538
2023-08-13,29420.8,29463.0,29256.6,29293.3,84190.5049999941,40100.62000000286,285682,140450.0,1.8604,39.98900000000001,11.833999999999998,0.01,0.01,0.004077,0.01,0.01,0.01,0.004637,0.01,117198.064,117310.988,114281.515,114746.915,-3989.2649999883724,-1131111.1306408271,-4782.0,-269368.0,28.155000000000015,215946.01700000538
2023-08-14,29293.3,29686.7,29070.0,29419.5,295035.300999984,147796.67399997087,641206,324139.0,1.9797,119.91100000000003,51.66100000000001,0.01,0.01,0.009451,0.01,0.01,0.01,0.01,0.01,114794.014,115395.391,106656.775,107363.632,558.0469999577035,-1130553.0836408695,7072.0,-262296.0,68.25000000000003,216014.26700000538
2023-08-15,29419.5,29492.1,29050.0,29188.8,191289.95499998683,92794.86999999669,481440,244954.0,1.9308,65.55400000000002,13.677999999999997,0.01,0.01,0.00613,0.01,0.01,0.01,0.01,0.01,107374.999,114213.827,107163.792,114166.518,-5700.214999993448,-1136253.298640863,8468.0,-253828.0,51.87600000000002,216066.14300000537
2023-08-16,29188.9,29257.4,28705.1,28714.4,280543.51899999444,133681.9829999948,662146,334360.0,2.1888,112.72900000000007,14.464999999999991,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,114174.08,118245.392,113400.68,117032.769,-13179.553000004846,-1149432.851640868,6574.0,-247254.0,98.26400000000008,216164.40700000536
2023-08-17,28714.4,28775.9,24581.0,26609.7,868476.9019999912,404827.8949999889,2162776,1071874.0,2.3921,773.5659999999993,258.59199999999987,0.01,0.01,0.006677,0.01,0.01,0.01,0.01,0.01,117039.717,121893.829,106483.248,106483.248,-58821.11200001335,-1208253.9636408812,-19028.0,-266282.0,514.9739999999995,216679.38100000535
2023-08-18,26609.7,26818.0,25600.0,26042.1,522371.2799999916,254129.41799999215,1479224,737503.0,2.2352,191.352,134.8450000000002,0.01,0.01,-0.000619,-0.000274,0.01,0.01,-4.6e-05,0.005166,106481.159,106496.242,95773.142,95774.298,-14112.444000007294,-1222366.4076408886,-4218.0,-270500.0,56.506999999999806,216735.88800000536
2023-08-19,26042.0,26269.4,25783.4,26088.3,202219.06699998226,97242.82899999579,621526,306746.0,2.1596,61.06200000000004,47.85800000000001,-0.000274,0.000882,-0.009016,-0.003134,-0.000274,-0.000274,-0.005286,-0.005286,95783.677,95867.86,87531.559,87643.112,-7733.408999990672,-1230099.8166408793,-8034.0,-278534.0,13.204000000000029,216749.09200000536
2023-08-20,26088.4,26285.0,25948.5,26175.9,141089.84999999122,69192.18399999442,446558,217454.0,2.5149,24.262000000000008,22.544999999999998,-0.003069,0.000425,-0.00526,-0.002797,-0.003069,-0.000193,-0.004364,-0.000193,87641.991,90416.739,87271.355,89721.393,-2705.4820000023756,-1232805.2986408817,-11650.0,-290184.0,1.7170000000000094,216750.80900000536
2023-08-21,26175.9,26280.0,25800.0,26115.4,232479.37799998777,113404.57099999509,671912,340548.0,2.51,102.61700000000005,38.92099999999999,-0.002797,0.006467,-0.003476,-0.000308,-0.002797,0.000816,-0.002797,-0.001619,89722.243,91753.107,89378.788,91006.081,-5670.235999997589,-1238475.5346408794,9184.0,-281000.0,63.696000000000055,216814.50500000536
2023-08-22,26115.4,26128.2,25280.0,26044.4,313112.7459999949,154599.1350000005,834626,412434.0,2.2331,81.541,53.40200000000005,-0.000308,0.00682,-0.003571,0.000772,-0.000308,0.003048,-0.001928,0.003048,90991.367,92706.744,86514.267,87077.675,-3914.4759999939124,-1242390.0106408733,-9758.0,-290758.0,28.138999999999946,216842.64400000536
2023-08-23,26044.5,26806.0,25800.0,26419.2,412968.6439999893,209030.82699998564,1067864,541389.0,2.4807,107.6620000000001,269.9569999999998,0.000739,0.005199,-0.00503,-0.002896,0.000739,0.003247,-0.00102,0.003247,87060.581,90388.726,83412.169,83906.151,5093.009999981965,-1237297.0006408915,14914.0,-275844.0,-162.29499999999973,216680.34900000534
2023-08-24,26419.2,26568.3,25835.0,26164.6,286734.50799998804,142041.58599999122,769676,381878.0,1.9691,87.49399999999997,26.938,-0.002822,0.005944,-0.002822,-0.000647,-0.002822,0.0049,-0.002822,0.0049,83908.201,87901.136,83304.088,85603.694,-2651.336000005598,-1239948.3366408972,-5920.0,-281764.0,60.55599999999997,216740.90500000535
2023-08-25,26164.6,26300.0,25754.4,26051.7,274800.1819999812,136218.5249999849,760642,384131.0,2.4819,102.0890000000001,46.29400000000002,-0.000659,0.006706,-0.000855,0.003794,-0.000659,0.005218,-0.000659,0.005218,85608.084,87534.552,84072.404,84132.139,-2363.13200001145,-1242311.4686409086,7620.0,-274144.0,55.79500000000008,216796.70000000537
2023-08-26,26051.7,26129.4,25969.0,26004.3,63925.86199997982,31589.486000006236,250462,130509.0,2.3795,1.211,4.382999999999998,0.003794,0.006298,-0.000138,0.00015,0.00382,0.005334,0.002096,0.002096,84139.114,85782.434,82905.262,85656.574,-746.8899999673449,-1243058.358640876,10556.0,-263588.0,-3.171999999999998,216793.52800000538
2023-08-27,26004.3,26173.6,25955.6,26087.7,86505.39799999906,43815.98899999564,336477,164678.0,2.3344,8.585,20.333999999999996,9.9e-05,0.004797,-0.000371,-0.000371,9.9e-05,0.003976,9.9e-05,0.001232,85647.829,87378.294,85427.209,86573.463,1126.579999992231,-1241931.7786408837,-7121.0,-270709.0,-11.748999999999995,216781.77900000536
2023-08-28,26087.6,26244.6,25850.4,26106.5,219961.33099998723,109257.14699999649,625735,310233.0,2.3201,37.966999999999985,45.442,-0.000395,0.005409,-0.001755,0.0008,-0.000395,0.004524,-0.000395,0.004524,86579.854,89439.338,85459.061,86262.877,-1447.0369999942486,-1243378.815640878,-5269.0,-275978.0,-7.475000000000016,216774.30400000536
2023-08-29,26106.5,28168.0,25905.2,27700.1,700232.3660000025,359110.88599999197,1847440,922477.0,2.3411,143.96200000000002,198.121,0.000824,0.00676,-0.012295,0.004894,0.000824,0.003769,-0.010934,-0.010934,86266.54,94788.504,86190.583,92243.814,17989.40599998145,-1225389.4096408966,-2486.0,-278464.0,-54.15899999999999,216720.14500000534
2023-08-30,27700.1,27758.2,26950.0,27290.4,315285.3819999814,153651.2739999754,933104,455274.0,1.181,75.10000000000005,33.28400000000002,0.004868,0.007022,0.001533,0.002946,0.004868,0.005731,0.003944,0.003944,92304.566,92338.302,88767.585,89216.003,-7982.834000030591,-1233372.2436409271,-22556.0,-301020.0,41.81600000000003,216761.96100000534
2023-08-31,27290.5,27674.3,25617.8,25928.0,502906.1459999922,242515.0489999911,1358001,668506.0,1.5038,141.58800000000005,46.988,0.002909,0.009878,0.001775,0.002561,0.002909,0.008105,0.002909,0.008105,89227.962,90600.777,81219.337,82453.631,-17876.04800001002,-1251248.291640937,-20989.0,-322009.0,94.60000000000005,216856.56100000534
2023-09-01,25928.0,26151.6,25312.0,25795.6,361184.9199999848,180488.70999998855,1056900,540518.0,2.2415,121.20900000000002,92.47600000000008,0.002583,0.008947,0.002057,0.004983,0.002583,0.006254,0.002583,0.006254,82470.577,86726.283,81946.889,83658.891,-207.5000000076834,-1251455.7916409448,24136.0,-297873.0,28.732999999999933,216885.29400000535
2023-09-02,25795.6,25975.0,25740.6,25855.8,107642.863999993,53671.501999993954,388631,186192.0,2.4423,25.457000000000008,19.16100000000001,0.004998,0.006494,-0.002813,0.004831,0.004998,0.004998,-0.002018,-0.002018,83643.397,84617.559,80478.406,80657.541,-299.86000000509375,-1251755.6516409498,-16247.0,-314120.0,6.295999999999999,216891.59000000535
2023-09-03,25855.8,26135.2,25777.0,25962.1,133016.83199999982,66887.10699998998,458683,233912.0,2.3278,16.675,21.994999999999997,0.004831,0.005822,-0.000632,0.002639,0.004839,0.004839,0.000235,0.00289,80653.449,82084.657,80209.65,80412.001,757.3819999801344,-1250998.2696409696,9141.0,-304979.0,-5.319999999999997,216886.27000000534
2023-09-04,25962.1,26099.3,25610.0,25814.0,173133.98499998817,84092.42499999507,537893,266255.0,2.2468,50.014999999999986,30.99300000000001,0.002639,0.004991,-0.001085,5.3e-05,0.00269,0.00269,-0.001059,-0.001059,80420.988,82568.923,80169.689,81031.689,-4949.13499999803,-1255947.4046409675,-5383.0,-310362.0,19.021999999999977,216905.29200000534
2023-09-05,25814.0,25900.0,25531.2,25779.7,186472.40899997833,93147.20799999595,559369,278835.0,2.3852,42.517,33.36200000000001,5.3e-05,0.004874,-0.002182,0.001756,5.3e-05,0.003366,5.3e-05,0.003366,81028.976,85543.073,80624.628,83814.558,-177.99299998642527,-1256125.397640954,-1699.0,-312061.0,9.154999999999994,216914.44700000534
2023-09-06,25779.7,26052.0,25326.0,25747.4,250838.49899998456,124180.6090000024,716800,362939.0,2.4686,73.81100000000005,46.433000000000014,0.001737,0.00571,-0.002957,0.00383,0.001737,0.002135,-0.002763,0.002135,83823.908,87848.998,83013.682,83242.983,-2477.280999979761,-1258602.6786409337,9078.0,-302983.0,27.378000000000036,216941.82500000534
2023-09-07,25747.4,26451.0,25602.3,26240.7,257279.32099999348,132904.11399999965,713697,358520.0,2.6075,26.385999999999992,81.1340000000001,0.00383,0.007293,-0.001444,-0.001444,0.00383,0.006924,0.00383,0.006924,83237.697,86406.793,81350.595,82788.59,8528.907000005827,-1250073.771640928,3343.0,-299640.0,-54.748000000000104,216887.07700000535
2023-09-08,26240.7,26437.5,25630.0,25899.8,249263.823999974,121837.5039999966,711318,340745.0,1.9913,47.027000000000015,30.061000000000007,-0.001525,0.001521,-0.00708,-0.005121,-0.001525,0.000512,-0.001691,-0.001691,82767.922,86386.904,82767.922,83475.773,-5588.815999980812,-1255662.5876409088,-29828.0,-329468.0,16.966000000000008,216904.04300000533
2023-09-09,25899.9,25940.6,25781.5,25892.6,67909.8089999899,34217.00700000269,264077,136972.0,2.0807,1.5159999999999996,1.7819999999999998,-0.005057,0.002531,-0.005982,-7.3e-05,-0.005057,0.001423,-0.005057,0.001423,83486.945,84412.96,82853.961,83499.248,524.205000015485,-1255138.3826408933,9867.0,-319601.0,-0.26600000000000024,216903.77700000533
2023-09-10,25892.6,26037.3,25508.7,25828.4,162972.41299998856,81967.89899999685,444144,224218.0,1.9958,152.684,19.683000000000003,-7.3e-05,0.004878,-0.0003,-0.0003,-7.3e-05,0.003294,-7.3e-05,0.002609,83501.501,83610.783,81142.058,81776.869,963.3850000051316,-1254174.9976408882,4292.0,-315309.0,133.001,217036.77800000532
2023-09-11,25828.4,25895.0,24888.0,25150.4,427214.99599998374,208469.69399998809,1188511,596446.0,2.1417,131.07100000000034,64.33300000000001,-0.0003,0.004911,-0.002751,0.00273,-0.0003,0.001838,-0.0003,0.001838,81791.807,90231.515,81319.086,89427.827,-10275.608000007574,-1264450.6056408957,4381.0,-310928.0,66.73800000000033,217103.51600000533
2023-09-12,25150.4,26560.8,25116.4,25825.8,587264.5390000055,302815.0689999775,1619998,810258.0,2.6075,87.27900000000007,129.59800000000024,0.00273,0.006947,-0.003845,0.00236,0.00273,0.005425,-0.003502,-0.003502,89406.912,90248.903,83347.278,87298.239,18365.59899994952,-1246085.006640946,518.0,-310410.0,-42.31900000000017,217061.19700000534
2023-09-13,25825.8,26400.0,25750.0,26209.9,335252.68199998146,171304.90999998484,1064192,531774.0,1.7086,46.609,62.499000000000045,0.002342,0.005641,-0.001792,0.00043,0.002342,0.003099,0.00126,0.003099,87273.229,91710.948,85460.688,89881.92,7357.137999988219,-1238727.8686409579,-644.0,-311054.0,-15.890000000000043,217045.30700000533
2023-09-14,26210.0,26880.0,26106.6,26510.3,380666.4589999864,191608.89099997844,1116218,552733.0,1.4355,50.97499999999996,106.15500000000009,0.000461,0.003469,-0.00648,-0.002594,0.000461,0.003428,-0.004748,-0.004748,89893.245,93140.554,86588.964,91668.789,2551.3229999704636,-1236176.5456409873,-10752.0,-321806.0,-55.18000000000013,216990.12700000533
2023-09-15,26510.3,26890.0,26206.6,26591.1,251656.76999998788,128322.45399999678,742067,373324.0,1.2691,62.415000000000006,87.647,-0.002594,0.008676,-0.003896,-0.001439,-0.002641,0.007561,-0.002641,0.007561,91672.71,91993.322,86623.2,86666.838,4988.1380000056815,-1231188.4076409817,4581.0,-317225.0,-25.232,216964.89500000534
2023-09-16,26591.1,26763.5,26430.0,26546.9,140469.8459999779,66034.36099998046,412685,207403.0,1.3485,43.53199999999999,42.120999999999995,-0.001381,0.004734,-0.005151,0.000952,-0.001381,-0.001381,-0.00432,-0.003161,86688.912,88867.011,86364.725,86514.002,-8401.124000016978,-1239589.5316409988,2121.0,-315104.0,1.4109999999999943,216966.30600000534
2023-09-17,26547.0,26614.3,26377.4,26514.2,114239.12999999161,53324.58299999447,320494,155010.0,1.4414,48.84400000000001,15.984999999999996,0.000897,0.0033,-0.003141,-0.000554,0.000897,0.001142,0.000649,0.000649,86516.315,87500.294,84348.329,84768.768,-7589.96400000267,-1247179.4956410015,-10474.0,-325578.0,32.85900000000001,216999.16500000533
2023-09-18,26514.2,27397.0,26358.6,26749.9,472538.2769999905,240451.0109999847,1294850,647310.0,1.3992,101.45700000000005,197.39399999999983,-0.000554,0.002429,-0.008665,0.002429,-0.000508,0.000579,-0.006774,-0.006774,84796.844,97735.232,83781.918,89486.316,8363.744999978866,-1238815.7506410226,-230.0,-325808.0,-95.93699999999978,216903.22800000533
2023-09-19,26749.9,27480.0,26653.2,27196.0,433431.42699998384,216443.66899999333,1206546,596152.0,1.2763,113.07600000000016,162.75500000000025,0.002468,0.002662,-0.003319,-0.002614,0.002468,0.002468,-0.001972,-0.001756,89513.031,96771.322,89140.771,92709.96,-544.0889999971841,-1239359.8396410197,-14242.0,-340050.0,-49.67900000000009,216853.54900000533
2023-09-20,27195.9,27381.0,26740.0,27107.7,348870.8389999853,173385.81899998893,1045892,519281.0,1.2031,99.5110000000001,76.87799999999996,-0.002614,0.000544,-0.004268,-1.9e-05,-0.002614,-0.000991,-0.003777,-0.000991,92722.833,92772.716,89161.537,90352.844,-2099.2010000074515,-1241459.040641027,-7330.0,-347380.0,22.633000000000138,216876.18200000533
2023-09-21,27107.7,27149.0,26360.1,26552.6,317992.8619999813,156286.79399998265,923983,466852.0,1.3657,140.749,32.173000000000016,-2.9e-05,0.01,-0.000354,-6.3e-05,-2.9e-05,0.007429,-2.9e-05,0.007429,90356.966,95956.385,90248.602,92453.983,-5419.274000015983,-1246878.314641043,9721.0,-337659.0,108.57599999999998,216984.75800000533
2023-09-22,26552.6,26737.7,26452.9,26566.7,173480.90299998273,85224.18899998922,539819,273486.0,1.7005,19.097000000000005,23.035999999999998,-6.2e-05,0.006822,-0.000431,0.006668,-6.2e-05,0.002136,-6.2e-05,0.002136,92457.478,94148.579,91545.364,92618.114,-3032.5250000043015,-1249910.8396410474,7153.0,-330506.0,-3.938999999999993,216980.81900000531
2023-09-23,26566.7,26620.6,26492.2,26563.1,57834.87299998486,27761.614000005986,240446,121920.0,1.7122,2.944,1.4609999999999999,0.006676,0.006813,-0.001625,-0.001408,0.006676,0.006676,0.000209,0.000209,92612.932,92612.932,91121.183,91363.405,-2311.6449999728866,-1252222.4846410202,3394.0,-327112.0,1.483,216982.30200000532
2023-09-24,26563.0,26739.9,26081.0,26232.4,146632.77300000013,70597.93899999809,443521,217164.0,1.7647,34.07900000000001,16.357,-0.001392,0.007578,-0.002051,-0.001221,-0.001392,0.004721,-0.001392,0.002887,91362.307,92313.574,89801.008,90407.289,-5436.895000003948,-1257659.3796410242,-9193.0,-336305.0,17.72200000000001,217000.02400000533
2023-09-25,26232.4,26440.0,25965.0,26290.5,268371.61699998536,136045.5009999837,768894,397834.0,1.8074,61.08199999999998,69.61600000000006,-0.00126,0.008662,-0.006894,-0.003933,-0.00126,0.008565,-0.00126,0.004792,90566.178,93674.143,88767.055,89736.21,3719.384999982023,-1253939.994641042,26774.0,-309531.0,-8.534000000000077,216991.49000000532
2023-09-26,26290.5,26388.0,26073.8,26208.8,180411.7699999834,92031.25299999725,545563,262103.0,1.8377,36.757999999999996,21.476,-0.00391,0.01,-0.00391,0.009966,-0.00391,0.005626,-0.00391,0.005626,89734.15,92143.199,89654.742,91207.182,3650.736000011093,-1250289.258641031,-21357.0,-330888.0,15.281999999999996,217006.77200000532
2023-09-27,26208.7,26849.9,26050.0,26359.6,352900.55899999203,178155.7209999833,919549,474777.0,1.9189,53.50800000000002,96.25199999999997,0.009944,0.01,-0.001634,0.000693,0.009944,0.009944,0.002074,0.002074,91208.842,97952.933,87913.301,88292.946,3410.882999974594,-1246878.3756410566,30005.0,-300883.0,-42.74399999999995,216964.02800000532
2023-09-28,26359.6,27308.7,26325.2,27011.8,429521.67999998864,220020.59299998332,1158562,575881.0,1.8161,66.89100000000003,165.4590000000001,0.000674,0.000674,-0.009942,-0.00401,0.000674,0.000674,-0.004732,-0.004732,88299.163,96644.962,86992.781,93787.079,10519.505999977991,-1236358.8696410786,-6800.0,-307683.0,-98.56800000000005,216865.46000000532
2023-09-29,27011.7,27231.5,26625.0,26890.9,277397.3569999751,137424.11399998533,838490,411001.0,0.9912,76.06100000000002,54.66700000000002,-0.003894,0.005104,-0.006258,0.000643,-0.003894,0.000476,-0.003894,0.000476,93819.898,93978.929,88442.739,88442.739,-2549.129000004439,-1238907.998641083,-16488.0,-324171.0,21.394,216886.85400000532
2023-09-30,26890.9,27085.0,26870.4,26950.9,92315.87199999539,46815.653999990645,341498,171473.0,1.2482,8.131999999999998,40.21200000000001,0.000643,0.003068,-0.002799,0.00027,0.000643,0.001864,0.000643,0.001525,88443.761,90480.748,88417.381,90181.912,1315.4359999859007,-1237592.5626410972,1448.0,-322723.0,-32.08000000000001,216854.77400000533
2023-10-01,26951.0,28365.2,26939.0,27981.4,240382.6589999966,128236.22899998953,758285,379144.0,1.2371,17.244000000000003,248.44799999999972,0.00027,0.006107,-0.005195,0.005831,0.000295,0.000295,-0.002263,-0.002263,90193.604,94202.943,85084.136,87493.182,16089.79899998245,-1221502.7636411148,3.0,-322720.0,-231.20399999999972,216623.57000000533
2023-10-02,27981.3,28613.0,27255.0,27477.6,593259.6329999977,295032.74299998954,1643313,806373.0,1.0851,218.82399999999987,139.792,0.005831,0.01,-0.00683,0.00431,0.005831,0.005831,-0.001477,-0.001477,87706.826,95502.033,87665.007,88279.947,-3194.1470000186237,-1224696.9106411333,-30567.0,-353287.0,79.03199999999987,216702.60200000534
2023-10-03,27477.7,27665.0,27123.0,27412.0,282926.2009999894,139962.95499999027,890308,450103.0,1.1101,62.40100000000002,49.599,0.00431,0.008366,-0.000142,0.006041,0.004172,0.004172,0.001667,0.0025,88259.316,90858.959,87600.631,87755.119,-3000.291000008874,-1227697.2016411421,9898.0,-343389.0,12.802000000000021,216715.40400000534
2023-10-04,27412.0,27830.0,27163.9,27759.8,280762.75499999,142919.53699998604,874124,436856.0,1.4284,40.61900000000005,97.52900000000005,0.006031,0.007138,-0.005231,-0.00376,0.006031,0.0062,-0.002857,-0.002857,87692.14,90735.452,85846.889,90051.326,5076.31899998209,-1222620.88264116,-412.0,-343801.0,-56.910000000000004,216658.49400000533
2023-10-05,27759.7,28110.0,27333.5,27398.4,370181.1169999903,183060.15899998706,1032481,516746.0,1.3436,110.82300000000006,73.25700000000003,-0.003807,0.002619,-0.006712,-0.001081,-0.003807,-0.002302,-0.004268,-0.002302,90090.168,94201.362,89911.876,91610.186,-4060.799000016181,-1226681.681641176,1011.0,-342790.0,37.56600000000003,216696.06000000532
2023-10-06,27398.3,28450.0,27156.0,27916.3,438444.8609999882,224431.2979999937,1258045,627640.0,1.3883,71.84500000000001,184.4729999999999,-0.001106,0.002391,-0.004849,0.002187,-0.001106,0.001436,-0.003149,-0.003149,91594.506,96495.192,89498.746,94045.165,10417.734999999171,-1216263.946641177,-2765.0,-345555.0,-112.62799999999989,216583.43200000533
2023-10-07,27916.3,28018.7,27822.1,27943.0,117049.14499999156,57424.595999990124,436665,226643.0,0.926,13.193999999999997,7.4959999999999996,0.002124,0.004491,0.000283,0.000314,0.002124,0.002849,0.002083,0.002083,94013.812,94029.281,90369.472,90897.841,-2199.9530000113155,-1218463.8996411883,16621.0,-328934.0,5.697999999999998,216589.13000000533
2023-10-08,27943.0,28082.0,27671.0,27901.2,178380.30699998463,88788.11299999728,587808,285144.0,0.955,22.317000000000004,19.74200000000001,0.000314,0.00639,-0.001882,0.00402,0.000314,0.005163,0.000314,0.005163,90895.608,93062.74,90881.292,92103.35,-804.0809999900812,-1219267.9806411783,-17520.0,-346454.0,2.574999999999992,216591.70500000534
2023-10-09,27901.2,27977.0,27250.0,27578.3,314146.48499999265,154455.90199999267,911525,452497.0,1.0317,104.23100000000018,61.230000000000004,0.003992,0.008377,0.00163,0.006349,0.003992,0.007838,0.003515,0.007838,92107.344,95191.012,90167.889,90808.237,-5234.6810000073165,-1224502.6616411856,-6531.0,-352985.0,43.001000000000175,216634.70600000533
2023-10-10,27578.4,27727.3,27281.0,27381.2,238094.123999992,116571.98799999821,735377,374839.0,1.2753,78.31300000000002,34.12600000000001,0.006349,0.007376,0.001211,0.005928,0.006349,0.006349,0.001894,0.004548,90739.849,94329.593,89520.687,93003.601,-4950.147999995592,-1229452.8096411813,14301.0,-338684.0,44.187000000000005,216678.89300000534
2023-10-11,27381.3,27467.6,26525.0,26864.5,387769.8929999924,186641.11299998965,1110022,556439.0,1.5151,180.0580000000001,51.820000000000014,0.005918,0.01,0.005043,0.01,0.005918,0.00833,0.005918,0.006319,93017.195,99486.807,92318.159,98094.071,-14487.667000013113,-1243940.4766411944,2856.0,-335828.0,128.23800000000008,216807.13100000535
2023-10-12,26864.5,26939.0,26534.8,26744.0,220054.9569999954,108059.21099999474,719821,353478.0,2.123,71.54700000000003,27.71799999999999,0.01,0.01,0.002226,0.002294,0.01,0.01,0.002661,0.007304,98099.624,98615.237,96336.347,97000.137,-3936.5350000059116,-1247877.0116412004,-12865.0,-348693.0,43.829000000000036,216850.96000000535
2023-10-13,26744.0,27120.8,26670.1,26849.8,243221.97899999688,120801.66499999455,690442,341169.0,1.8555,55.79300000000004,57.301,0.002294,0.007291,-0.000434,0.000122,0.002294,0.002326,0.002039,0.002326,97022.75,98132.98,94377.721,97295.681,-1618.6490000077756,-1249495.6606412083,-8104.0,-356797.0,-1.50799999999996,216849.45200000535
